Country,Uri,Popularity,Title,Artist,Album/Single,Genre,Artist_followers,Explicit,Album,Release_date,Track_number,Tracks_in_album,danceability,energy,key,loudness,mode,speechiness,acoustics,instrumentalness,liveliness,valence,tempo,duration_ms,time_signature,Genre_new,Days_since_release,USA,Popu_max,Top10_dummy,Top50_dummy,Cluster
USA,https://open.spotify.com/track/1fPnUpoXCpD2NDI4vPVeLw,1319.5,stupid again,Tory Lanez,album,canadian hip hop,3310268,TRUE,The New Toronto 3,43931,3,16,0.775,0.823,5,-4.941,0,0.0635,0.0881,0,0.309,0.65,120.059,174848,4,hip hop,218,1,12,0,1,english speaking and nordic
USA,https://open.spotify.com/track/6WhzFzROw3aq3rPWjgYlxr,1268,gold,Kiiara,single,dance pop,708898,FALSE,Gold,42303,1,1,0.6,0.412,8,-9.343,1,0.344,0.615,0.0025,0.134,0.408,113.049,225882,5,pop,1837,1,102,0,0,english speaking and nordic
USA,https://open.spotify.com/track/0oiCeOPwm4zhwfyIpAE37y,391.8,love on the weekend,John Mayer,album,neo mellow,4770134,FALSE,The Search for Everything,42839,4,12,0.718,0.583,7,-7.884,1,0.0288,0.623,0.000662,0.0612,0.422,119.97,212320,4,indie,1307,1,77,0,0,english speaking and nordic
USA,https://open.spotify.com/track/4gnZPWL9c1ZunZuqc8Asbu,4.8,mountains,Sia - Diplo - Labrinth - LSD,single,australian dance,17732676,FALSE,Mountains,43405,1,4,0.625,0.6,1,-7.75,1,0.0291,0.374,0.0248,0.151,0.18,85.959,194733,4,dance/electronic,744,1,195,0,0,english speaking and nordic
USA,https://open.spotify.com/track/3EApebexZ7YqDIqw2EMTDh,3021.25,i might need security,Chance the Rapper,single,chicago rap,5045736,TRUE,I Might Need Security,43300,1,1,0.514,0.693,9,-5.868,1,0.408,0.177,0,0.351,0.287,110.568,240640,3,rap,849,1,7,1,1,english speaking and nordic
USA,https://open.spotify.com/track/46D0hYb1B7qiU33VtXt21W,3093.45,easy,Camila Cabello,single,dance pop,18673543,FALSE,Easy,43749,1,1,0.574,0.593,4,-5.731,0,0.0463,0.411,0.00000155,0.0966,0.355,128.073,194686,4,pop,400,1,37,0,1,english speaking and nordic
USA,https://open.spotify.com/track/5kXDF4OmM5COyeo6z97nEk,216.15,harmony hall,Vampire Weekend,single,baroque pop,1634122,FALSE,Harmony Hall / 2021,43489,1,2,0.653,0.76,11,-6.086,1,0.0479,0.475,0.000129,0.0917,0.6,98.008,308733,4,pop,660,1,54,0,0,english speaking and nordic
USA,https://open.spotify.com/track/6id0KJ3XgvJLSzyMtHBj67,218.15,my only wish,Britney Spears,album,dance pop,7974170,FALSE,A Christmas Gift from Rilakkuma,43782,4,23,0.666,0.824,0,-4.743,1,0.0267,0.175,0,0.205,0.698,147.069,257027,4,pop,367,1,82,0,0,english speaking and nordic
USA,https://open.spotify.com/track/7iAiOtm19uRwipMm7TH6lw,813.75,zoom,Future,album,atl hip hop,9442830,TRUE,FUTURE,42951,3,17,0.852,0.438,9,-7.673,1,0.426,0.0145,0,0.263,0.627,150.945,278429,4,hip hop,1198,1,29,0,1,english speaking and nordic
USA,https://open.spotify.com/track/0y9uTzK9cNKSAEHnpeRG8C,4598.4,duckworth.,Kendrick Lamar,album,conscious hip hop,15770741,TRUE,DAMN.,42839,14,14,0.552,0.731,7,-6.873,1,0.615,0.0536,0,0.258,0.632,174.516,248613,4,hip hop,1307,1,14,0,1,english speaking and nordic
USA,https://open.spotify.com/track/0lnIJmgcUpEpe4AZACjayW,909.5,sorry,BeyoncÃ©,album,dance pop,24958001,TRUE,Lemonade,42483,4,13,0.775,0.598,2,-7.274,1,0.0535,0.00175,0.00000444,0.253,0.356,129.988,232560,4,pop,1657,1,15,0,1,english speaking and nordic
USA,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi,5019.8,what if i told you that i love you,Ali Gatie,single,canadian hip hop,1412470,FALSE,What If I Told You That I Love You,43854,1,1,0.605,0.365,7,-11.144,1,0.111,0.63,0.00000683,0.0554,0.224,84.628,193668,4,hip hop,295,1,39,0,1,english speaking and nordic
USA,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,25425.45,supalonely,BENEE - Gus Dapperton,single,nz pop,491626,TRUE,STELLA & STEVE,43784,2,5,0.863,0.631,7,-4.689,1,0.0534,0.305,0.0000304,0.123,0.817,128.977,223480,4,pop,365,1,18,0,1,english speaking and nordic
USA,https://open.spotify.com/track/6Dma0t0hOe6Bd6u5YRKF3n,6.4,no new friends,Sia - Diplo - Labrinth - LSD,album,australian dance,17732676,FALSE,"LABRINTH, SIA & DIPLO PRESENT... LSD",43567,7,10,0.725,0.703,7,-4.641,1,0.0466,0.0632,0.000251,0.14,0.638,106.032,175827,4,dance/electronic,582,1,194,0,0,english speaking and nordic
USA,https://open.spotify.com/track/0ada5XsQGLPUVbmTCkAP49,12401.65,hate the other side,Juice WRLD - Marshmello - The Kid LAROI - Polo G,album,chicago rap,13266070,TRUE,Legends Never Die,44022,9,22,0.701,0.65,6,-6.313,1,0.104,0.291,0,0.112,0.647,90.003,160212,4,rap,127,1,18,0,1,english speaking and nordic
USA,https://open.spotify.com/track/01k24g94i1JvkFLQmVEdCd,56.8,if youre over me,Years & Years,single,dance pop,1491082,FALSE,If You're Over Me,43230,1,1,0.647,0.853,8,-4.516,1,0.0904,0.0615,0,0.062,0.618,103.846,189000,4,pop,919,1,135,0,0,english speaking and nordic
USA,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI,26589.7,drowning,A Boogie Wit da Hoodie - Kodak Black,album,melodic rap,5184928,TRUE,The Bigger Artist,43007,3,15,0.839,0.81,5,-5.274,0,0.0568,0.501,0,0.117,0.814,129.014,209269,4,rap,1142,1,18,0,1,english speaking and nordic
USA,https://open.spotify.com/track/0lMbuWUpfTWhEmOKxppEau,13946.45,rollin,Calvin Harris - Future - Khalid - Funk Wav,album,dance pop,20814678,TRUE,Funk Wav Bounces Vol.1,42916,4,10,0.753,0.76,6,-4.518,0,0.0859,0.446,0.0000313,0.182,0.657,91.953,272653,4,pop,1233,1,14,0,1,english speaking and nordic
USA,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX,3077.2,mean it,Lauv - LANY,album,pop,3587039,FALSE,~how i'm feeling~,43783,1,7,0.746,0.45,7,-8.543,1,0.0872,0.0407,0,0.172,0.336,95.998,232853,4,pop,366,1,19,0,1,english speaking and nordic
USA,https://open.spotify.com/track/1trFxVLL8WKhYap543e74l,442.7,airplane pt.2,BTS,album,k-pop,24755789,FALSE,Love Yourself è½‰ 'Tear',43238,8,11,0.769,0.817,0,-4.092,0,0.0339,0.0268,0.0000995,0.084,0.866,139.979,218615,4,k-pop,911,1,82,0,0,english speaking and nordic
USA,https://open.spotify.com/track/4zb3kFL9fXrrfTwIY4CcDy,15.2,flux,Ellie Goulding,single,dance pop,8604850,FALSE,Flux,43525,1,1,0.518,0.465,0,-5.903,1,0.0273,0.834,0,0.203,0.302,93.024,229783,4,pop,624,1,182,0,0,english speaking and nordic
USA,https://open.spotify.com/track/4eqne0oIdt9GW2ubiliny0,2479.55,have yourself a merry little christmas - meet me in st. louis original cast recording,Judy Garland,album,adult standards,154985,FALSE,The Complete Decca Masters (Plus),34335,13,90,0.273,0.161,6,-16.091,1,0.0357,0.961,0.000905,0.112,0.111,64.16,162200,4,pop,9805,1,19,0,1,english speaking and nordic
USA,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK,16797.45,you should be sad,Halsey,album,dance pop,12622150,TRUE,Manic,43847,4,16,0.591,0.585,2,-6.35,1,0.0277,0.143,0,0.109,0.324,110.94,205473,4,pop,302,1,10,1,1,english speaking and nordic
USA,https://open.spotify.com/track/2WQn7Yvs728KZmmY6tgWqH,208,eyes closed,Halsey,album,dance pop,12622150,FALSE,hopeless fountain kingdom (Deluxe),42888,3,16,0.581,0.684,1,-4.962,0,0.0429,0.0179,0.0000193,0.0849,0.0397,129.966,202439,4,pop,1252,1,115,0,0,english speaking and nordic
USA,https://open.spotify.com/track/2MnJoNVtf0pw7HUn3I1Tih,1182.9,bad business,21 Savage,album,atl hip hop,8668809,TRUE,Issa Album,42922,4,14,0.856,0.54,6,-9.729,0,0.373,0.000985,0.0000155,0.0854,0.387,158.05,162253,4,hip hop,1227,1,59,0,0,english speaking and nordic
USA,https://open.spotify.com/track/7ikRId3U9AXd6tfF2fbItC,331.55,rodeo - feat. nas,Lil Nas X - Nas,single,country rap,3624644,TRUE,Rodeo (feat. Nas),43857,1,1,0.65,0.637,9,-6.195,1,0.0369,0.0814,0.000607,0.51,0.575,140.115,145222,4,rap,292,1,82,0,0,english speaking and nordic
USA,https://open.spotify.com/track/0cqRj7pUJDkTCEsJkx8snD,624.8,shake it off,Taylor Swift,album,dance pop,33485486,FALSE,1989 (Deluxe),41640,6,19,0.647,0.8,7,-5.384,1,0.165,0.0647,0,0.334,0.942,160.078,219200,4,pop,2500,1,84,0,0,english speaking and nordic
USA,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev,10294.65,crying in the club,Camila Cabello,single,dance pop,18673543,FALSE,Crying in the Club,42873,1,1,0.334,0.617,6,-5.834,0,0.383,0.334,0,0.163,0.603,85.227,216391,4,pop,1273,1,47,0,1,english speaking and nordic
USA,https://open.spotify.com/track/1pGAvZo2axYXAXYiSeYEqY,1245.15,911 / mr. lonely,"Tyler, The Creator - Frank Ocean - Steve Lacy",single,hip hop,5277768,TRUE,Who Dat Boy / 911,42916,2,2,0.48,0.61,0,-7.042,1,0.305,0.0456,0,0.313,0.297,90.034,255653,4,hip hop,1233,1,48,0,1,english speaking and nordic
USA,https://open.spotify.com/track/1jQsKN68yE94tMYml0wHMd,6076.6,jump out the window,Big Sean,album,detroit hip hop,7838718,TRUE,I Decided.,42769,5,14,0.747,0.704,1,-6.743,1,0.0986,0.136,0,0.131,0.494,136.936,213693,4,hip hop,1376,1,21,0,1,english speaking and nordic
USA,https://open.spotify.com/track/6Knv6wdA0luoMUuuoYi2i1,76,my house,Flo Rida,album,dance pop,7795478,FALSE,My House,42101,2,7,0.688,0.702,7,-4.792,0,0.0499,0.0215,0,0.128,0.74,94.006,192191,4,pop,2039,1,144,0,0,english speaking and nordic
USA,https://open.spotify.com/track/4BHzHISX21PYwGXiBEUQ70,4308.5,bbo,Migos - 21 Savage,album,atl hip hop,10919803,TRUE,Culture II,43126,4,24,0.808,0.771,4,-5.719,0,0.0645,0.0413,0.00000129,0.18,0.471,161.94,251859,4,hip hop,1023,1,5,1,1,english speaking and nordic
USA,https://open.spotify.com/track/7ce20yLkzuXXLUhzIDoZih,68.8,before you go,Lewis Capaldi,single,pop,5649718,FALSE,Before You Go,43788,1,2,0.459,0.575,3,-4.858,1,0.0573,0.604,0,0.0885,0.183,111.881,215107,4,pop,361,1,115,0,0,english speaking and nordic
USA,https://open.spotify.com/track/3Ex5RFJRUdpHcDOLXJOVLy,104.2,raising hell,Kesha - Big Freedia,single,dance pop,5910376,TRUE,Raising Hell (feat. Big Freedia),43762,1,1,0.676,0.869,1,-4.689,0,0.132,0.00134,0.0000677,0.0692,0.271,114.991,169681,4,pop,387,1,85,0,0,english speaking and nordic
USA,https://open.spotify.com/track/7Dx9Z6Aon1qPS2N0rHSWTe,1429.5,just like magic,Ariana Grande,album,dance pop,52571724,TRUE,Positions,44134,4,14,0.719,0.607,8,-5.156,1,0.165,0.08,0,0.125,0.464,128.006,149900,4,pop,15,1,6,1,1,english speaking and nordic
USA,https://open.spotify.com/track/3pm4XtcsRIFFtH2UErk62R,632.15,canciÃ³n con yandel,Yandel - Bad Bunny,album,latin,4585050,TRUE,LAS QUE NO IBAN A SALIR,43961,4,10,0.75,0.741,9,-4.43,1,0.402,0.447,0,0.121,0.495,79.968,209180,4,latin,188,1,35,0,1,english speaking and nordic
USA,https://open.spotify.com/track/3l8yQMdniG6Os8gUBNXV57,6.4,outro: her,BTS,album,k-pop,24755789,FALSE,Love Yourself æ‰¿ 'Her',42996,9,9,0.481,0.927,3,-5.704,1,0.27,0.317,0,0.0583,0.448,88.931,228613,4,k-pop,1153,1,193,0,0,english speaking and nordic
USA,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,106599.15,the box,Roddy Ricch,album,melodic rap,4688338,TRUE,Please Excuse Me For Being Antisocial,43805,2,16,0.896,0.586,10,-6.687,0,0.0559,0.104,0,0.79,0.642,116.971,196653,4,rap,344,1,1,1,1,english speaking and nordic
USA,https://open.spotify.com/track/0eHCArTPhwUxatY7cEXRiK,9816.25,new freezer,Rich The Kid - Kendrick Lamar,album,atl hip hop,2367135,TRUE,The World Is Yours,43189,2,14,0.884,0.698,0,-9.101,1,0.364,0.0405,0,0.195,0.575,140.068,191938,4,hip hop,960,1,35,0,1,english speaking and nordic
USA,https://open.spotify.com/track/6DibqiBTKMob2SjBwKqRfS,258.55,happy when im sad,Jonas Brothers,album,boy band,4654109,FALSE,Happiness Begins,43623,9,14,0.782,0.793,7,-7.054,1,0.0399,0.000199,0.000215,0.306,0.906,100.987,158467,4,boy band,526,1,54,0,0,english speaking and nordic
USA,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8,3983.05,you got it,Vedo,album,pop r&b,177226,TRUE,For You,43917,7,13,0.774,0.376,5,-9.372,1,0.208,0.297,0,0.165,0.391,122.089,201587,4,pop,232,1,68,0,0,english speaking and nordic
USA,https://open.spotify.com/track/2SxR5RitJdsG6wINvJLBSD,448.8,tunnel vision,Pop Smoke,album,brooklyn drill,2441830,TRUE,Shoot For The Stars Aim For The Moon,44015,18,19,0.718,0.66,2,-7.39,1,0.325,0.363,0,0.159,0.659,142.879,132587,4,trap,134,1,43,0,1,english speaking and nordic
USA,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA,3950.85,summer days,Martin Garrix - Macklemore - Fall Out Boy,album,big room,13885414,TRUE,The Martin Garrix Experience,43656,1,20,0.661,0.723,5,-6.976,0,0.0566,0.179,0.0000123,0.14,0.316,113.778,163805,4,house,493,1,49,0,1,english speaking and nordic
USA,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs,481.2,keii,Anuel AA,single,latin,14877871,FALSE,Keii,43868,1,1,0.708,0.797,0,-3.095,0,0.0391,0.4,0,0.096,0.51,88.015,210000,4,latin,281,1,62,0,0,english speaking and nordic
USA,https://open.spotify.com/track/597IVBYr60vm0HKjgOnztJ,908.75,sleigh ride,Carpenters,album,adult standards,1562181,FALSE,Christmas Portrait (Special Edition),1978,5,21,0.694,0.243,11,-15.632,1,0.0723,0.871,0,0.165,0.578,100.774,159440,4,pop,,1,36,0,1,english speaking and nordic
USA,https://open.spotify.com/track/5QvBXUm5MglLJ3iBfTX2Wo,2744.95,running out of time,"Tyler, The Creator",album,hip hop,5277768,TRUE,IGOR,43602,5,12,0.36,0.391,6,-10.6,1,0.0528,0.296,0.000406,0.129,0.162,84.281,177227,4,hip hop,547,1,4,1,1,english speaking and nordic
USA,https://open.spotify.com/track/0GQ5bFTVFFKpwNPc7KwQnB,2038.05,you gonâ€™ learn,"Eminem - Royce Da 5'9"" - White Gold",album,detroit hip hop,39078037,TRUE,Music To Be Murdered By,43847,3,20,0.68,0.82,4,-4.197,0,0.151,0.0614,0,0.597,0.243,140.033,234653,4,hip hop,302,1,11,0,1,english speaking and nordic
USA,https://open.spotify.com/track/12Fkyg9lpmaz2zmKOfw2Y2,8411.3,on the road,Post Malone - Meek Mill - Lil Baby,album,dfw rap,29173640,TRUE,Hollywood's Bleeding,43714,8,17,0.442,0.737,7,-5.046,1,0.109,0.0589,0,0.102,0.21,112.93,218320,5,rap,435,1,15,0,1,english speaking and nordic
USA,https://open.spotify.com/track/2dKtWPLZvbCzwLRliNn8UI,839.15,cant love,Trippie Redd,album,melodic rap,5502398,TRUE,A Love Letter To You 3,43413,5,16,0.842,0.567,4,-6.504,0,0.0525,0.00244,0.0000189,0.168,0.256,135.991,169412,4,rap,736,1,42,0,1,english speaking and nordic
USA,https://open.spotify.com/track/1xWH8zYtDeS9mW1JJG23VZ,2201.15,r.e.m,Ariana Grande,album,dance pop,52571724,TRUE,Sweetener,43329,4,15,0.831,0.485,10,-6.677,0,0.15,0.375,0.0000147,0.118,0.622,80.022,245667,4,pop,820,1,14,0,1,english speaking and nordic
USA,https://open.spotify.com/track/5KqldkCunQ2rWxruMEtGh0,163.8,the gambler,Kenny Rogers,album,adult standards,1387641,FALSE,The Gambler,28814,1,11,0.671,0.501,4,-13.119,1,0.0594,0.342,0,0.194,0.86,87.04,214880,4,pop,15326,1,61,0,0,english speaking and nordic
USA,https://open.spotify.com/track/0KPiSFlz5OUCgw7nwvhYWe,531.25,only you,Metro Boomin - J Balvin - WizKid - Offset,album,hip hop,2130658,TRUE,NOT ALL HEROES WEAR CAPES,43406,11,13,0.732,0.69,4,-7.745,0,0.174,0.538,0.0000937,0.191,0.636,117.157,218627,4,hip hop,743,1,42,0,1,english speaking and nordic
USA,https://open.spotify.com/track/6tUgfsOa8PLkoede5nOR7D,2295.25,lemon,N.E.R.D - Rihanna,single,hip hop,613609,TRUE,Lemon,43040,1,1,0.919,0.73,1,-6.581,1,0.088,0.00194,0.0000851,0.101,0.189,95.044,219880,4,hip hop,1109,1,45,0,1,english speaking and nordic
USA,https://open.spotify.com/track/7iDxZ5Cd0Yg08d4fI5WVtG,162.6,skrt on me,Calvin Harris - Nicki Minaj - Funk Wav,album,dance pop,20814678,TRUE,Funk Wav Bounces Vol.1,42916,7,10,0.713,0.889,0,-3.87,1,0.0376,0.169,0.000058,0.169,0.96,101.977,228267,4,pop,1233,1,101,0,0,english speaking and nordic
USA,https://open.spotify.com/track/6ACiYjq5Q7e6BlhZEHz7cd,425.35,garden shed,"Tyler, The Creator - Estelle",album,hip hop,5277768,TRUE,Flower Boy,42937,7,14,0.423,0.456,2,-8.45,0,0.0579,0.381,0.016,0.12,0.148,112.984,223947,4,hip hop,1212,1,75,0,0,english speaking and nordic
USA,https://open.spotify.com/track/7rPLZ8Krm6CZIbraFUlnWZ,219,make you feel my love,Adele,album,british soul,24014946,FALSE,19,39475,9,17,0.325,0.18,10,-10.647,1,0.0311,0.91,0.000633,0.113,0.0997,72.416,212040,1,r&b/soul,4665,1,61,0,0,english speaking and nordic
USA,https://open.spotify.com/track/3mRcWCyteY2133a7xVMrYw,6977.6,comin out strong,Future - The Weeknd,album,atl hip hop,9442830,TRUE,HNDRXX,42951,2,17,0.628,0.481,1,-7.775,1,0.475,0.29,0,0.118,0.33,108.761,254370,5,hip hop,1198,1,20,0,1,english speaking and nordic
USA,https://open.spotify.com/track/6O10oTtZIZ4DkkUqyfCbrR,858.15,higher,DJ Khaled - Nipsey Hussle - John Legend,album,dance pop,5270929,TRUE,Father Of Asahd,43602,7,15,0.351,0.956,7,-1.996,1,0.245,0.0949,0,0.226,0.446,83.655,176875,4,pop,547,1,32,0,1,english speaking and nordic
USA,https://open.spotify.com/track/11OwAR3GlBj9E35Cznf7Lj,707.3,vulnerable,Selena Gomez,album,dance pop,23289724,FALSE,Rare,43840,6,13,0.695,0.573,10,-8.882,1,0.167,0.132,0.000137,0.156,0.38,100.031,192172,4,pop,309,1,36,0,1,english speaking and nordic
USA,https://open.spotify.com/track/6mtjo5kIHKlboGE84lf1FJ,4155.4,need it,Migos - YoungBoy Never Broke Again,single,atl hip hop,10919803,TRUE,Need It,43973,1,1,0.852,0.745,11,-3.667,0,0.171,0.0313,0,0.0824,0.897,148.007,195681,4,hip hop,176,1,54,0,0,english speaking and nordic
USA,https://open.spotify.com/track/364spZLB5bhNlnPrzvUB41,2195.05,reply,A Boogie Wit da Hoodie - Lil Uzi Vert,single,melodic rap,5184928,TRUE,Reply (feat. Lil Uzi Vert),43784,1,1,0.512,0.623,9,-6.553,0,0.0808,0.0187,0,0.13,0.219,112.15,183589,5,rap,365,1,7,1,1,english speaking and nordic
USA,https://open.spotify.com/track/5eGX87IiKsGuzS3iw4CfCX,170.95,september - recorded at the tracking room nashville,Taylor Swift,single,dance pop,33485486,FALSE,Spotify Singles,43203,2,2,0.641,0.444,6,-6.482,1,0.0239,0.412,0.00121,0.179,0.588,107.081,187824,4,pop,946,1,78,0,0,english speaking and nordic
USA,https://open.spotify.com/track/7qaoXmlsSrndaQeDRPpOeW,242.55,feigning,Gunna,album,atl hip hop,2611308,TRUE,WUNNA,43973,4,18,0.793,0.536,5,-7.624,0,0.103,0.0704,0.00000386,0.171,0.382,78.006,165680,4,hip hop,176,1,46,0,1,english speaking and nordic
USA,https://open.spotify.com/track/3uPuEFKEzGTn628CCQZUCF,261.75,dummy,6ix9ine - TrifeDrew,album,emo rap,5963018,TRUE,DUMMY BOY,43431,13,13,0.72,0.628,5,-7.192,0,0.0718,0.0775,0.00000535,0.0976,0.591,90.985,155653,4,rap,718,1,45,0,1,english speaking and nordic
USA,https://open.spotify.com/track/5RCfvwDewu6p2x1mEI6smX,13624.05,the race,Tay-K,album,cali rap,2192943,TRUE,#SantanaWorld,42933,1,8,0.788,0.533,9,-7.594,1,0.352,0.0168,0,0.204,0.468,80.04,140945,4,rap,1216,1,33,0,1,english speaking and nordic
USA,https://open.spotify.com/track/2XdgSB4TtzUHQYCMfSHbFI,164,high end,Chris Brown - Future - Young Thug,single,dance pop,12520603,TRUE,High End (feat. Future & Young Thug),43021,1,1,0.725,0.503,10,-5.646,1,0.209,0.0144,0.00000152,0.124,0.0636,153.047,202214,4,pop,1128,1,124,0,0,english speaking and nordic
USA,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF,21422.1,psycho,Post Malone - Ty Dolla $ign,single,dfw rap,29173640,TRUE,Psycho (feat. Ty Dolla $ign),43154,1,1,0.74,0.558,8,-8.115,1,0.102,0.566,0,0.112,0.421,140.057,220880,4,rap,995,1,1,1,1,english speaking and nordic
USA,https://open.spotify.com/track/4EmunTy7kNBYQivOa8F6b8,603.3,alfred - interlude,Eminem,album,detroit hip hop,39078037,TRUE,Music To Be Murdered By,43847,4,20,0.429,0.231,5,-20.43,1,0.402,0.878,0,0.279,0.914,74.545,30133,5,hip hop,302,1,30,0,1,english speaking and nordic
USA,https://open.spotify.com/track/2kVHAQKVtczchKctctzbtK,3439.1,swish swish,Katy Perry - Nicki Minaj,album,dance pop,16588925,TRUE,Witness,42895,4,15,0.836,0.716,5,-5.211,0,0.0549,0.0196,0.0000183,0.101,0.534,119.938,242510,4,pop,1254,1,52,0,0,english speaking and nordic
USA,https://open.spotify.com/track/1OuN92HcVG6NVpWbeESNB3,1272.1,everybody,Mac Miller,album,hip hop,5013742,FALSE,Circles,43847,6,12,0.875,0.599,9,-9.077,0,0.138,0.0333,0.0143,0.113,0.112,152.061,256507,4,hip hop,302,1,14,0,1,english speaking and nordic
USA,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV,2260,flames,David Guetta - Sia,single,dance pop,21659022,FALSE,Flames,43181,1,1,0.609,0.726,5,-4.346,0,0.0414,0.0723,0.00000845,0.0895,0.362,93.958,195000,4,pop,968,1,127,0,0,english speaking and nordic
USA,https://open.spotify.com/track/5a1ofLoPiAn5xxf5UE6472,694.6,!,Trippie Redd,album,melodic rap,5502398,TRUE,!,43686,1,14,0.725,0.543,5,-6.311,1,0.0841,0.0296,0,0.177,0.693,119.961,135339,4,rap,463,1,13,0,1,english speaking and nordic
USA,https://open.spotify.com/track/60Z57Wdrn0pEVpHI7d7GAX,2548.65,stepping stone,Eminem,album,detroit hip hop,39078037,TRUE,Kamikaze,43343,7,13,0.616,0.684,7,-6.032,1,0.311,0.0305,0,0.376,0.312,179.503,309638,4,hip hop,806,1,12,0,1,english speaking and nordic
USA,https://open.spotify.com/track/2CvOqDpQIMw69cCzWqr5yr,366,halo,BeyoncÃ©,album,dance pop,24958001,FALSE,I AM...SASHA FIERCE - Platinum Edition,2008,4,20,0.422,0.712,11,-5.907,0,0.1,0.273,0,0.051,0.471,78.454,261160,4,pop,,1,63,0,0,english speaking and nordic
USA,https://open.spotify.com/track/2cKovq3l6OJjhVVDbVKOsr,3133.7,the other side,Hugh Jackman - Zac Efron,album,hollywood,537346,FALSE,The Greatest Showman (Original Motion Picture Soundtrack),43077,5,11,0.638,0.795,0,-8.45,1,0.302,0.00433,0.00139,0.153,0.31,153.99,214373,4,else,1072,1,81,0,0,english speaking and nordic
USA,https://open.spotify.com/track/27a1mYSG5tYg7dmEjWBcmL,5863.7,cant say,Travis Scott,album,rap,13434540,TRUE,ASTROWORLD,43315,13,17,0.702,0.708,10,-5.366,0,0.0547,0.201,0,0.118,0.713,147.98,198408,4,rap,834,1,15,0,1,english speaking and nordic
USA,https://open.spotify.com/track/6tvQzeCPwOytDlBYCIOY0n,913.6,breathe,Jax Jones - Ina Wroldsen,single,dance pop,820410,FALSE,Breathe,43070,1,1,0.722,0.744,11,-5.52,0,0.0363,0.0234,0.000157,0.143,0.686,125.985,207630,4,pop,1079,1,122,0,0,english speaking and nordic
USA,https://open.spotify.com/track/3bH4HzoZZFq8UpZmI2AMgV,6309.1,new light,John Mayer,single,neo mellow,4770134,FALSE,New Light,43230,1,1,0.828,0.689,7,-7.878,1,0.0326,0.325,0.0384,0.0808,0.853,123.931,216015,4,indie,919,1,40,0,1,english speaking and nordic
USA,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,7795.65,dont stop me now - remastered 2011,Queen,album,classic rock,29836055,FALSE,Jazz (2011 Remaster),28804,12,13,0.559,0.868,5,-5.276,1,0.17,0.0475,0.000176,0.776,0.609,156.295,209413,4,rock,15336,1,69,0,0,english speaking and nordic
USA,https://open.spotify.com/track/24MWSatP5sTylISvJONhnB,75.2,falling for you with justin bieber,Jaden - Justin Bieber,album,hip hop,1328101,FALSE,CTV3: Cool Tape Vol. 3,44071,2,17,0.69,0.541,4,-9.259,1,0.042,0.721,0.0000464,0.112,0.787,130.024,222717,4,hip hop,78,1,107,0,0,english speaking and nordic
USA,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,32878.3,whats poppin  - remix,Jack Harlow - Tory Lanez - DaBaby - Lil Wayne,single,deep underground hip hop,485623,TRUE,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",44006,1,1,0.904,0.723,11,-5.224,0,0.26,0.0631,0,0.185,0.835,145.013,227478,4,hip hop,143,1,2,1,1,english speaking and nordic
USA,https://open.spotify.com/track/1u8c2t2Cy7UBoG4ArRcF5g,504.25,blank space,Taylor Swift,album,dance pop,33485486,FALSE,1989 (Deluxe),41640,2,19,0.76,0.703,5,-5.412,1,0.054,0.103,0,0.0913,0.57,95.997,231827,4,pop,2500,1,83,0,0,english speaking and nordic
USA,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA,9698.15,mistletoe,Justin Bieber,album,canadian pop,39214943,FALSE,Under The Mistletoe (Deluxe Edition),40544,2,15,0.657,0.56,6,-9.049,0,0.0467,0.498,0,0.0794,0.854,161.993,182947,4,pop,3596,1,13,0,1,english speaking and nordic
USA,https://open.spotify.com/track/5lZsh9Qf7CbHI9Fcc7Zcsq,13592.85,bounce out with that,YBN Nahmir,single,alabama rap,2333813,TRUE,Bounce Out With That,43132,1,1,0.865,0.652,8,-8.218,1,0.105,0.037,0,0.0925,0.372,94.946,97202,4,rap,1017,1,27,0,1,english speaking and nordic
USA,https://open.spotify.com/track/0taOCiup4HNG9LmbduVlJj,11310.7,rubbin off the paint,YBN Nahmir,single,alabama rap,2333813,TRUE,Rubbin Off The Paint,43028,1,1,0.721,0.711,7,-9.294,1,0.293,0.000662,0,0.347,0.511,107.998,156057,5,rap,1121,1,47,0,1,english speaking and nordic
